time,flow_scfh
10/16/2021 16:50:54,0
10/16/2021 16:50:55,0
10/16/2021 16:50:56,2698.13
10/16/2021 16:50:57,8698.13
10/16/2021 16:50:58,19948.92
10/16/2021 16:50:59,27914.1
10/16/2021 16:51:00,32514.67
10/16/2021 16:51:01,39181.21
10/16/2021 16:51:02,40344.11
10/16/2021 16:51:03,41201.62
10/16/2021 16:51:04,41972.88
10/16/2021 16:51:05,42525.1
10/16/2021 16:51:06,43160.35
10/16/2021 16:51:07,43186.35
10/16/2021 16:51:08,43120.09
10/16/2021 16:51:09,43237.52
10/16/2021 16:51:10,43489.45
10/16/2021 16:51:11,43148.15
10/16/2021 16:51:12,42930.7
10/16/2021 16:51:13,42880.68
10/16/2021 16:51:14,43141.34
10/16/2021 16:51:15,42902.01
10/16/2021 16:51:16,42793.1
10/16/2021 16:51:17,42519.82
10/16/2021 16:51:18,42885.36
10/16/2021 16:51:19,42882.34
10/16/2021 16:51:20,42497.7
10/16/2021 16:51:21,42617.64
10/16/2021 16:51:22,42574.22
10/16/2021 16:51:23,42973.57
10/16/2021 16:51:24,43087.84
10/16/2021 16:51:25,43119.55
10/16/2021 16:51:26,43124.72
10/16/2021 16:51:27,43189.08
10/16/2021 16:51:28,43158.13
10/16/2021 16:51:29,43378.43
10/16/2021 16:51:30,42488.18
10/16/2021 16:51:31,42673.95
10/16/2021 16:51:32,42818.3
10/16/2021 16:51:33,42564.98
10/16/2021 16:51:34,42688.61
10/16/2021 16:51:35,42829.3
10/16/2021 16:51:36,43063.25
10/16/2021 16:51:38,43143.31
10/16/2021 16:51:39,43389.93
10/16/2021 16:51:40,48577.51
10/16/2021 16:51:42,63057.93
10/16/2021 16:51:43,65801.22
10/16/2021 16:51:44,67578.81
10/16/2021 16:51:45,68997.91
10/16/2021 16:51:46,69899.81
10/16/2021 16:51:47,69971.41
10/16/2021 16:51:48,70143
10/16/2021 16:51:49,70340.91
10/16/2021 16:51:50,70354.95
10/16/2021 16:51:51,70883.3
10/16/2021 16:51:52,70901.46
10/16/2021 16:51:53,70884.16
10/16/2021 16:51:54,70768.29
10/16/2021 16:51:55,71532.64
10/16/2021 16:51:56,73219.47
10/16/2021 16:51:57,91631.14
10/16/2021 16:51:58,108105.2
10/16/2021 16:51:59,120970
10/16/2021 16:52:00,133641.5
10/16/2021 16:52:01,136528.9
10/16/2021 16:52:02,137899.1
10/16/2021 16:52:03,139528
10/16/2021 16:52:04,140630
10/16/2021 16:52:05,141512.3
10/16/2021 16:52:06,141371.4
10/16/2021 16:52:07,140815.7
10/16/2021 16:52:08,141113.5
10/16/2021 16:52:09,141558.4
10/16/2021 16:52:10,141735.1
10/16/2021 16:52:11,140745.6
10/16/2021 16:52:12,140297
10/16/2021 16:52:13,140578.3
10/16/2021 16:52:14,142140.7
10/16/2021 16:52:15,142061.5
10/16/2021 16:52:16,140634.3
10/16/2021 16:52:17,140968.8
10/16/2021 16:52:18,141708.5
10/16/2021 16:52:19,141968.3
10/16/2021 16:52:20,140894.7
10/16/2021 16:52:21,140224.3
10/16/2021 16:52:22,141122.8
10/16/2021 16:52:23,142728
10/16/2021 16:52:24,142727.1
10/16/2021 16:52:25,141282
10/16/2021 16:52:26,140521.1
10/16/2021 16:52:27,140541.6
10/16/2021 16:52:28,141596.9
10/16/2021 16:52:29,141827.2
10/16/2021 16:52:30,139710.7
10/16/2021 16:52:31,149234.5
10/16/2021 16:52:32,139950.2
10/16/2021 16:52:33,139679.9
10/16/2021 16:52:34,141351.5
10/16/2021 16:52:35,140914.7
10/16/2021 16:52:36,149241.2
10/16/2021 16:52:37,140536.9
10/16/2021 16:52:38,139475
10/16/2021 16:52:39,141099.6
10/16/2021 16:52:40,141656
10/16/2021 16:52:41,139053.3
10/16/2021 16:52:42,140546
10/16/2021 16:52:43,140937.3
10/16/2021 16:52:44,148582.3
10/16/2021 16:52:45,141558
10/16/2021 16:52:46,140004.8
10/16/2021 16:52:47,141127.9
10/16/2021 16:52:48,141557.8
10/16/2021 16:52:49,140492.3
10/16/2021 16:52:50,140492
10/16/2021 16:52:51,140251.8
10/16/2021 16:52:52,139540.8
10/16/2021 16:52:53,140151.6
10/16/2021 16:52:54,140275.4
10/16/2021 16:52:55,141435.4
10/16/2021 16:52:56,142072.9
10/16/2021 16:52:57,139793.7
10/16/2021 16:52:58,139253.5
10/16/2021 16:52:59,140057.2
10/16/2021 16:53:00,140057.2
10/16/2021 16:53:01,140197.4
10/16/2021 16:53:02,140456.4
10/16/2021 16:53:03,139895.8
10/16/2021 16:53:04,140778.6
10/16/2021 16:53:05,139509.5
10/16/2021 16:53:06,139477.5
10/16/2021 16:53:07,110237.8
10/16/2021 16:53:08,139134.2
10/16/2021 16:53:09,140665.9
10/16/2021 16:53:10,140454.6
10/16/2021 16:53:11,138972.4
10/16/2021 16:53:12,139275.8
10/16/2021 16:53:13,139624.4
10/16/2021 16:53:14,141115.8
10/16/2021 16:53:15,141246.3
10/16/2021 16:53:17,138679
10/16/2021 16:53:18,138757.7
10/16/2021 16:53:19,139235.3
10/16/2021 16:53:20,140716.9
10/16/2021 16:53:21,138456.8
10/16/2021 16:53:22,138518.1
10/16/2021 16:53:23,138848.1
10/16/2021 16:53:24,138305
10/16/2021 16:53:25,140077.5
10/16/2021 16:53:26,139562
10/16/2021 16:53:27,139020.7
10/16/2021 16:53:28,139556.6
10/16/2021 16:53:29,139384.2
10/16/2021 16:53:30,19333.9
10/16/2021 16:53:31,139690.2
10/16/2021 16:53:32,137210.3
10/16/2021 16:53:33,137955.3
10/16/2021 16:53:34,138493.8
10/16/2021 16:53:35,140262.6
10/16/2021 16:53:36,140434.5
10/16/2021 16:53:37,138025.8
10/16/2021 16:53:38,137344.6
10/16/2021 16:53:40,138709.3
10/16/2021 16:53:41,140409.3
10/16/2021 16:53:42,139220.5
10/16/2021 16:53:43,137721.6
10/16/2021 16:53:44,138595.6
10/16/2021 16:53:45,138730.3
10/16/2021 16:53:46,139698.1
10/16/2021 16:53:47,139668.4
10/16/2021 16:53:48,138221.6
10/16/2021 16:53:49,138889.9
10/16/2021 16:53:50,139009.5
10/16/2021 16:53:51,139911.5
10/16/2021 16:53:52,139007.5
10/16/2021 16:53:53,139581.7
10/16/2021 16:53:54,138708.8
10/16/2021 16:53:55,137755.1
10/16/2021 16:53:56,138055
10/16/2021 16:53:58,139363.8
10/16/2021 16:53:59,137985.1
10/16/2021 16:54:00,137081.2
10/16/2021 16:54:01,137399.2
10/16/2021 16:54:02,137395.4
10/16/2021 16:54:03,139291.6
10/16/2021 16:54:04,138986.3
10/16/2021 16:54:05,137974.5
10/16/2021 16:54:06,138192.6
10/16/2021 16:54:07,138291.3
10/16/2021 16:54:08,138942.5
10/16/2021 16:54:09,138922.4
10/16/2021 16:54:11,138166
10/16/2021 16:54:12,138138.7
10/16/2021 16:54:13,138115.1
10/16/2021 16:54:14,138774.8
10/16/2021 16:54:15,138064.6
10/16/2021 16:54:16,136927.5
10/16/2021 16:54:17,137439.9
10/16/2021 16:54:18,137768.9
10/16/2021 16:54:19,138302.9
10/16/2021 16:54:20,137369.2
10/16/2021 16:54:21,136835.9
10/16/2021 16:54:22,137077.5
10/16/2021 16:54:23,137275.5
10/16/2021 16:54:24,137761.6
10/16/2021 16:54:25,137830.1
10/16/2021 16:54:26,138450
10/16/2021 16:54:27,138251.7
10/16/2021 16:54:28,137742.9
10/16/2021 16:54:29,137906.1
10/16/2021 16:54:30,137254.1
10/16/2021 16:54:31,137483.8
10/16/2021 16:54:32,137243.4
10/16/2021 16:54:33,137301.4
10/16/2021 16:54:34,138650.3
10/16/2021 16:54:35,137290
10/16/2021 16:54:36,137489.6
10/16/2021 16:54:37,138461.1
10/16/2021 16:54:38,138712.5
10/16/2021 16:54:39,139687.8
10/16/2021 16:54:40,139037.7
10/16/2021 16:54:41,138236.9
10/16/2021 16:54:42,138614.5
10/16/2021 16:54:43,138324.3
10/16/2021 16:54:44,139477.6
10/16/2021 16:54:45,139911.7
10/16/2021 16:54:46,139209.3
10/16/2021 16:54:47,149057.5
10/16/2021 16:54:48,138969
10/16/2021 16:54:49,139977.8
10/16/2021 16:54:50,141007.4
10/16/2021 16:54:51,140496
10/16/2021 16:54:52,139820
10/16/2021 16:54:53,139790.5
10/16/2021 16:54:54,139260.4
10/16/2021 16:54:55,140040.7
10/16/2021 16:54:56,140260
10/16/2021 16:54:57,140990.6
10/16/2021 16:54:58,141581.7
10/16/2021 16:54:59,141442.3
10/16/2021 16:55:00,148698.9
10/16/2021 16:55:01,141756.8
10/16/2021 16:55:02,140818.7
10/16/2021 16:55:03,141499.2
10/16/2021 16:55:04,142392.9
10/16/2021 16:55:05,141654.6
10/16/2021 16:55:06,143041.6
10/16/2021 16:55:07,142468.9
10/16/2021 16:55:08,142098.7
10/16/2021 16:55:09,143341
10/16/2021 16:55:10,143433.2
10/16/2021 16:55:11,143736.9
10/16/2021 16:55:12,144431.1
10/16/2021 16:55:13,143516.3
10/16/2021 16:55:15,144366.6
10/16/2021 16:55:16,143546.2
10/16/2021 16:55:17,144759.6
10/16/2021 16:55:18,145366.3
10/16/2021 16:55:19,145131.6
10/16/2021 16:55:20,145848.8
10/16/2021 16:55:21,147016.1
10/16/2021 16:55:22,144901.9
10/16/2021 16:55:23,145025.2
10/16/2021 16:55:24,146708
10/16/2021 16:55:25,146869.7
10/16/2021 16:55:26,148005.3
10/16/2021 16:55:27,148093.4
10/16/2021 16:55:28,147752.1
10/16/2021 16:55:29,148460.2
10/16/2021 16:55:30,148776.3
10/16/2021 16:55:31,148417.4
10/16/2021 16:55:32,149503.1
10/16/2021 16:55:33,149780.6
10/16/2021 16:55:34,148347.4
10/16/2021 16:55:35,149539
10/16/2021 16:55:36,149956.3
10/16/2021 16:55:37,159501.7
10/16/2021 16:55:38,151559.3
10/16/2021 16:55:39,151465.2
10/16/2021 16:55:40,150402.3
10/16/2021 16:55:41,151321.3
10/16/2021 16:55:42,152221.3
10/16/2021 16:55:43,152221.3
10/16/2021 16:55:44,152711.9
10/16/2021 16:55:45,153123.6
10/16/2021 16:55:46,153334.8
10/16/2021 16:55:47,153761.3
10/16/2021 16:55:48,154370.3
10/16/2021 16:55:49,154039.1
10/16/2021 16:55:50,151656.7
10/16/2021 16:55:51,154653.2
10/16/2021 16:55:52,153735.9
10/16/2021 16:55:53,154290.3
10/16/2021 16:55:54,155744.1
10/16/2021 16:55:55,156190.6
10/16/2021 16:55:56,156055.8
10/16/2021 16:55:57,158051
10/16/2021 16:55:58,158157.4
10/16/2021 16:55:59,157252.5
10/16/2021 16:56:00,158113.4
10/16/2021 16:56:01,157942.8
10/16/2021 16:56:02,157453.9
10/16/2021 16:56:03,157672.5
10/16/2021 16:56:04,159551.2
10/16/2021 16:56:05,159607.8
10/16/2021 16:56:06,159395.5
10/16/2021 16:56:07,160813.7
10/16/2021 16:56:08,161603.9
10/16/2021 16:56:09,160588
10/16/2021 16:56:10,160627
10/16/2021 16:56:11,161433.2
10/16/2021 16:56:12,162241.5
10/16/2021 16:56:13,161611.1
10/16/2021 16:56:14,161830.9
10/16/2021 16:56:15,162448.5
10/16/2021 16:56:16,162539.9
10/16/2021 16:56:17,162266.8
10/16/2021 16:56:18,164756.3
10/16/2021 16:56:19,164450.2
10/16/2021 16:56:20,163372.5
10/16/2021 16:56:21,163605
10/16/2021 16:56:22,165855.2
10/16/2021 16:56:23,166025.4
10/16/2021 16:56:24,165494.3
10/16/2021 16:56:25,165503.3
10/16/2021 16:56:26,166950.3
10/16/2021 16:56:27,166395.5
10/16/2021 16:56:28,166496
10/16/2021 16:56:29,167272.8
10/16/2021 16:56:30,168556.1
10/16/2021 16:56:31,168737.5
10/16/2021 16:56:32,169761
10/16/2021 16:56:33,170860.9
10/16/2021 16:56:34,170757.1
10/16/2021 16:56:35,170199.4
10/16/2021 16:56:36,171104.7
10/16/2021 16:56:37,172394.4
10/16/2021 16:56:38,172424.9
10/16/2021 16:56:39,172305.1
10/16/2021 16:56:41,173197
10/16/2021 16:56:42,173423.4
10/16/2021 16:56:43,174204.9
10/16/2021 16:56:44,174611.7
10/16/2021 16:56:45,174646.3
10/16/2021 16:56:46,175882.3
10/16/2021 16:56:47,176499.2
10/16/2021 16:56:48,177178
10/16/2021 16:56:49,17640.6
10/16/2021 16:56:50,177816.1
10/16/2021 16:56:51,178728.9
10/16/2021 16:56:52,178829.5
10/16/2021 16:56:53,178411.8
10/16/2021 16:56:54,178328.2
10/16/2021 16:56:55,179925.8
10/16/2021 16:56:56,179410.2
10/16/2021 16:56:57,179996.6
10/16/2021 16:56:59,180160.4
10/16/2021 16:57:00,180971
10/16/2021 16:57:01,181657.5
10/16/2021 16:57:02,183338.9
10/16/2021 16:57:03,184319.6
10/16/2021 16:57:04,173141.9
10/16/2021 16:57:05,164230.5
10/16/2021 16:57:06,156398
10/16/2021 16:57:07,150999.8
10/16/2021 16:57:08,148295
10/16/2021 16:57:09,147474.6
10/16/2021 16:57:10,147454.1
10/16/2021 16:57:11,148253.2
10/16/2021 16:57:13,149049.3
10/16/2021 16:57:14,147520.4
10/16/2021 16:57:15,148505.4
10/16/2021 16:57:16,148434.1
10/16/2021 16:57:17,147682.8
10/16/2021 16:57:18,148607.5
10/16/2021 16:57:19,149462.6
10/16/2021 16:57:20,149374.5
10/16/2021 16:57:21,149895.1
10/16/2021 16:57:22,149982
10/16/2021 16:57:23,150125.3
10/16/2021 16:57:24,149972
10/16/2021 16:57:25,151002.6
10/16/2021 16:57:26,150750.7
10/16/2021 16:57:27,146988.2
10/16/2021 16:57:28,141609.7
10/16/2021 16:57:29,140430.3
10/16/2021 16:57:30,138954.9
10/16/2021 16:57:31,136965.5
10/16/2021 16:57:32,136965.5
10/16/2021 16:57:33,136768
10/16/2021 16:57:34,136445.1
10/16/2021 16:57:35,137418.7
10/16/2021 16:57:36,137761
10/16/2021 16:57:37,136938
10/16/2021 16:57:38,136874.9
10/16/2021 16:57:41,137451.5
10/16/2021 16:57:42,137711.6
10/16/2021 16:57:43,137461.5
10/16/2021 16:57:45,137412
10/16/2021 16:57:46,137076.6
10/16/2021 16:57:47,136496.7
10/16/2021 16:57:49,137204
10/16/2021 16:57:50,136961.4
10/16/2021 16:57:51,137531.1
10/16/2021 16:57:52,137826.5
10/16/2021 16:57:53,137412.3
10/16/2021 16:57:54,137526.8
10/16/2021 16:57:55,137768.1
10/16/2021 16:57:56,137344.5
10/16/2021 16:57:57,137249.2
10/16/2021 16:57:58,137933.7
10/16/2021 16:57:59,137532.2
10/16/2021 16:58:00,136979.8
10/16/2021 16:58:01,137727.4
10/16/2021 16:58:02,137688.3
10/16/2021 16:58:03,137465.4
10/16/2021 16:58:04,137634.9
10/16/2021 16:58:05,137602.6
10/16/2021 16:58:06,137476
10/16/2021 16:58:07,137605.3
10/16/2021 16:58:08,137846.7
10/16/2021 16:58:09,137966.3
10/16/2021 16:58:10,137617.1
10/16/2021 16:58:11,138048.7
10/16/2021 16:58:12,137459.1
10/16/2021 16:58:13,137188.6
10/16/2021 16:58:14,137468.5
10/16/2021 16:58:15,137253.3
10/16/2021 16:58:16,136247.4
10/16/2021 16:58:17,136561.2
10/16/2021 16:58:18,136914.1
10/16/2021 16:58:19,136675.2
10/16/2021 16:58:20,137147.2
10/16/2021 16:58:21,137147.2
10/16/2021 16:58:22,136491.1
10/16/2021 16:58:23,136977
10/16/2021 16:58:24,137661.2
10/16/2021 16:58:25,136512.9
10/16/2021 16:58:26,136824.5
10/16/2021 16:58:27,136989.8
10/16/2021 16:58:28,137302.2
10/16/2021 16:58:29,137493.9
10/16/2021 16:58:30,137764.8
10/16/2021 16:58:31,137468.8
10/16/2021 16:58:32,137149.8
10/16/2021 16:58:33,136920.4
10/16/2021 16:58:34,136834.3
10/16/2021 16:58:35,136429.4
10/16/2021 16:58:36,136646.9
10/16/2021 16:58:37,136148.6
10/16/2021 16:58:38,135654.9
10/16/2021 16:58:39,136259.7
10/16/2021 16:58:40,136329.7
10/16/2021 16:58:41,135946.3
10/16/2021 16:58:42,136515.1
10/16/2021 16:58:43,136874.9
10/16/2021 16:58:44,136792.9
10/16/2021 16:58:45,136187.2
10/16/2021 16:58:46,135808.9
10/16/2021 16:58:47,135760
10/16/2021 16:58:49,135313.2
10/16/2021 16:58:50,135436.4
10/16/2021 16:58:51,135855.1
10/16/2021 16:58:53,135084.8
10/16/2021 16:58:54,135089.4
10/16/2021 16:58:55,135135.8
10/16/2021 16:58:57,134279.2
10/16/2021 16:58:58,134047.5
10/16/2021 16:58:59,134060.5
10/16/2021 16:59:00,134106.3
10/16/2021 16:59:01,134108.9
10/16/2021 16:59:03,134257.7
10/16/2021 16:59:04,133674.1
10/16/2021 16:59:05,131397.1
10/16/2021 16:59:06,134161.7
10/16/2021 16:59:07,133681.8
10/16/2021 16:59:08,133949.6
10/16/2021 16:59:09,134075
10/16/2021 16:59:10,134066.5
10/16/2021 16:59:11,134173.5
10/16/2021 16:59:12,133933.1
10/16/2021 16:59:13,133738.5
10/16/2021 16:59:14,133987.4
10/16/2021 16:59:15,131836.7
10/16/2021 16:59:16,133768.4
10/16/2021 16:59:17,134327.4
10/16/2021 16:59:18,133727.7
10/16/2021 16:59:20,134109
10/16/2021 16:59:21,133542.6
10/16/2021 16:59:22,133215.5
10/16/2021 16:59:23,133085.8
10/16/2021 16:59:24,132526.8
10/16/2021 16:59:25,132643.5
10/16/2021 16:59:26,132202.4
10/16/2021 16:59:27,133332.7
10/16/2021 16:59:28,132890.7
10/16/2021 16:59:29,133317.5
10/16/2021 16:59:30,132918
10/16/2021 16:59:31,132991.2
10/16/2021 16:59:32,133471.5
10/16/2021 16:59:33,132996.1
10/16/2021 16:59:34,132532.9
10/16/2021 16:59:35,133459.5
10/16/2021 16:59:36,133068.8
10/16/2021 16:59:37,133001.6
10/16/2021 16:59:38,132637.3
10/16/2021 16:59:39,133026.6
10/16/2021 16:59:40,132550.7
10/16/2021 16:59:42,131938
10/16/2021 16:59:43,131897.7
10/16/2021 16:59:44,132294.4
10/16/2021 16:59:45,132855.2
10/16/2021 16:59:46,132732.2
10/16/2021 16:59:47,132058.1
10/16/2021 16:59:48,132490.2
10/16/2021 16:59:49,131977.3
10/16/2021 16:59:50,131919.7
10/16/2021 16:59:51,132393.8
10/16/2021 16:59:52,131910.6
10/16/2021 16:59:53,132366.1
10/16/2021 16:59:54,133022.8
10/16/2021 16:59:55,132042
10/16/2021 16:59:56,131892.3
10/16/2021 16:59:57,132003.3
10/16/2021 16:59:58,131620.2
10/16/2021 16:59:59,131127.4
10/16/2021 17:00:00,131770.4
10/16/2021 17:00:01,131728.9
10/16/2021 17:00:02,131592.6
10/16/2021 17:00:03,131762.8
10/16/2021 17:00:05,131861.9
10/16/2021 17:00:06,132206.5
10/16/2021 17:00:07,132201.5
10/16/2021 17:00:08,132063.9
10/16/2021 17:00:09,131952
10/16/2021 17:00:10,132169.3
10/16/2021 17:00:11,132125.4
10/16/2021 17:00:12,132072
10/16/2021 17:00:14,132253.6
10/16/2021 17:00:15,132115.6
10/16/2021 17:00:16,132534.9
10/16/2021 17:00:17,133097
10/16/2021 17:00:18,133144.6
10/16/2021 17:00:19,132526
10/16/2021 17:00:20,133384.8
10/16/2021 17:00:21,132965.1
10/16/2021 17:00:22,131964.2
10/16/2021 17:00:23,132898.9
10/16/2021 17:00:24,132820
10/16/2021 17:00:25,132293.8
10/16/2021 17:00:26,132225.8
10/16/2021 17:00:27,132923.5
10/16/2021 17:00:28,132923.5
10/16/2021 17:00:29,132116.7
10/16/2021 17:00:30,133015.4
10/16/2021 17:00:32,132183.2
10/16/2021 17:00:33,131967.7
10/16/2021 17:00:34,133950.2
10/16/2021 17:00:35,133698.6
10/16/2021 17:00:36,134566.8
10/16/2021 17:00:37,135459.5
10/16/2021 17:00:38,135577.7
10/16/2021 17:00:39,135066.7
10/16/2021 17:00:40,135214.4
10/16/2021 17:00:41,137265.8
10/16/2021 17:00:42,136508.9
10/16/2021 17:00:43,135831.6
10/16/2021 17:00:44,136570.3
10/16/2021 17:00:46,137434.7
10/16/2021 17:00:47,136709.8
10/16/2021 17:00:48,138066.2
10/16/2021 17:00:49,137718.6
10/16/2021 17:00:50,141148.2
10/16/2021 17:00:51,147138.6
10/16/2021 17:00:52,154765.2
10/16/2021 17:00:53,159228.8
10/16/2021 17:00:54,164895.4
10/16/2021 17:00:55,166293.3
10/16/2021 17:00:56,166650.6
10/16/2021 17:00:57,167780.1
10/16/2021 17:00:58,167921.7
10/16/2021 17:00:59,169000.1
10/16/2021 17:01:00,169789.2
10/16/2021 17:01:01,169942.6
10/16/2021 17:01:02,170426.6
10/16/2021 17:01:03,172434.7
10/16/2021 17:01:04,172104.8
10/16/2021 17:01:05,172774.4
10/16/2021 17:01:06,173485.5
10/16/2021 17:01:07,173900
10/16/2021 17:01:08,173936.7
10/16/2021 17:01:09,173664.6
10/16/2021 17:01:10,172831.4
10/16/2021 17:01:11,172359.7
10/16/2021 17:01:12,173574.7
10/16/2021 17:01:13,173871.4
10/16/2021 17:01:14,173425
10/16/2021 17:01:15,172929.6
10/16/2021 17:01:16,172691.5
10/16/2021 17:01:17,173291.1
10/16/2021 17:01:18,173991.2
10/16/2021 17:01:19,174164
10/16/2021 17:01:20,174755.7
10/16/2021 17:01:21,175699.1
10/16/2021 17:01:22,176058.2
10/16/2021 17:01:23,177159.5
10/16/2021 17:01:24,176303.4
10/16/2021 17:01:25,176513
10/16/2021 17:01:26,176850.2
10/16/2021 17:01:27,177274.9
10/16/2021 17:01:28,177557.3
10/16/2021 17:01:29,178452.5
10/16/2021 17:01:31,177752.1
10/16/2021 17:01:32,176672.8
10/16/2021 17:01:33,175990.5
10/16/2021 17:01:35,173963.5
10/16/2021 17:01:36,173929.3
10/16/2021 17:01:37,174264.2
10/16/2021 17:01:38,174906.2
10/16/2021 17:01:39,175321.4
10/16/2021 17:01:40,175363.5
10/16/2021 17:01:42,175856.1
10/16/2021 17:01:43,176332.5
10/16/2021 17:01:44,176950.7
10/16/2021 17:01:45,177532.2
10/16/2021 17:01:46,178626.8
10/16/2021 17:01:47,179472.7
10/16/2021 17:01:48,178922.3
